GroupId,QuizId,OrganizationId,SchemeOfWorkId
8004,14808,8004-14808-28228,28228
3553,752,3553-752-28228,28228
389,752,389-752-28228,28228
8273,14988,8273-14988-28228,28228
7192,1494,7192-1494-28228,28228
2465,1494,2465-1494-28228,28228
10753,12337,10753-12337-28237,28237
4085,12337,4085-12337-28228,28228
4010,14993,4010-14993-28228,28228
5089,14993,5089-14993-28228,28228
11093,14993,11093-14993-28228,28228
9158,14808,9158-14808-28228,28228
1766,14808,1766-14808-28228,28228
8762,2243,8762-2243-28237,28237
780,5997,780-5997-28237,28237
10914,5997,10914-5997-28237,28237
9501,5997,9501-5997-28228,28228
3553,5997,3553-5997-28228,28228
9427,10714,9427-10714-28237,28237
10839,10714,10839-10714-28237,28237
9158,12217,9158-12217-28228,28228
9236,2517,9236-2517-28228,28228
2806,2517,2806-2517-28228,28228
8270,4176,8270-4176-28228,28228
2258,10809,2258-10809-28228,28228
10527,14993,10527-14993-28228,28228
3274,12337,3274-12337-28228,28228
1086,12337,1086-12337-28237,28237
9574,12337,9574-12337-28237,28237
4095,1193,4095-1193-28237,28237
6440,15175,6440-15175-28228,28228
4246,15175,4246-15175-28228,28228
6566,7605,6566-7605-28237,28237
6991,7605,6991-7605-28228,28228
10263,5665,10263-5665-28237,28237
5051,15328,5051-15328-28228,28228
10035,5665,10035-5665-28237,28237
2719,15328,2719-15328-28228,28228
10755,5665,10755-5665-28237,28237
2213,5665,2213-5665-28237,28237
11236,2517,11236-2517-28228,28228
7285,2517,7285-2517-28228,28228
9804,2517,9804-2517-28228,28228
3867,16676,3867-16676-28228,28228
7285,16676,7285-16676-28228,28228
6605,15406,6605-15406-28228,28228
9331,15406,9331-15406-28237,28237
8207,5284,8207-5284-40959,40959
5725,5284,5725-5284-40959,40959
2208,2623,2208-2623-28237,28237
9427,2623,9427-2623-28237,28237
8087,2623,8087-2623-28237,28237
5089,2623,5089-2623-28228,28228
4246,2623,4246-2623-28228,28228
5051,821,5051-821-28228,28228
11302,821,11302-821-28228,28228
8807,4389,8807-4389-40959,40959
2262,4389,2262-4389-40959,40959
5185,4389,5185-4389-40959,40959
5056,4389,5056-4389-40959,40959
9183,4389,9183-4389-40959,40959
6715,4389,6715-4389-40959,40959
8160,4389,8160-4389-40959,40959
7607,2517,7607-2517-28237,28237
5355,4389,5355-4389-40959,40959
10914,13774,10914-13774-28237,28237
3171,13774,3171-13774-28228,28228
780,13774,780-13774-28237,28237
7068,821,7068-821-28228,28228
9804,821,9804-821-28228,28228
997,12872,997-12872-28237,28237
8627,10809,8627-10809-28228,28228
2719,10830,2719-10830-28228,28228
2783,10830,2783-10830-28228,28228
6451,14186,6451-14186-28228,28228
11418,3562,11418-3562-28228,28228
2783,3562,2783-3562-28228,28228
8378,1919,8378-1919-28237,28237
4836,14993,4836-14993-28228,28228
9828,10352,9828-10352-28228,28228
9149,10352,9149-10352-28228,28228
1442,10352,1442-10352-28228,28228
2035,10352,2035-10352-28228,28228
7607,10352,7607-10352-28237,28237
6605,10352,6605-10352-28228,28228
11218,10352,11218-10352-28228,28228
9514,10352,9514-10352-28228,28228
7285,10352,7285-10352-28228,28228
5149,12199,5149-12199-28228,28228
6814,14193,6814-14193-28228,28228
11302,14193,11302-14193-28228,28228
5272,1996,5272-1996-28228,28228
2547,14993,2547-14993-28237,28237
4264,14993,4264-14993-28237,28237
8627,6040,8627-6040-28228,28228
11388,6040,11388-6040-28228,28228
9283,6040,9283-6040-28237,28237
999,6040,999-6040-28237,28237
3930,6040,3930-6040-28228,28228
9343,6040,9343-6040-28237,28237
8627,15328,8627-15328-28228,28228
7368,5665,7368-5665-28237,28237
4329,8910,4329-8910-28228,28228
680,8910,680-8910-28228,28228
6191,8364,6191-8364-28228,28228
6991,8364,6991-8364-28228,28228
8087,6040,8087-6040-28237,28237
8181,6040,8181-6040-28228,28228
7068,1919,7068-1919-28228,28228
8769,1919,8769-1919-28228,28228
964,1919,964-1919-28228,28228
8160,9654,8160-9654-40959,40959
6715,9654,6715-9654-40959,40959
8181,14186,8181-14186-28228,28228
10914,14186,10914-14186-28237,28237
6816,2386,6816-2386-28228,28228
9220,17233,9220-17233-28237,28237
4095,17233,4095-17233-28237,28237
2213,17233,2213-17233-28237,28237
10266,7605,10266-7605-28228,28228
7812,15756,7812-15756-28228,28228
9158,15756,9158-15756-28228,28228
9226,10284,9226-10284-28228,28228
5142,2623,5142-2623-28228,28228
3930,2623,3930-2623-28228,28228
6874,4389,6874-4389-40959,40959
9045,4389,9045-4389-40959,40959
4246,6040,4246-6040-28228,28228
11388,1494,11388-1494-28228,28228
8181,1494,8181-1494-28228,28228
7949,1494,7949-1494-28228,28228
8842,3393,8842-3393-40959,40959
389,3812,389-3812-28228,28228
7285,3812,7285-3812-28228,28228
5149,3812,5149-3812-28228,28228
9574,5753,9574-5753-28237,28237
8136,3393,8136-3393-40959,40959
3427,10248,3427-10248-28228,28228
3867,2104,3867-2104-28228,28228
5426,13089,5426-13089-28237,28237
4684,14988,4684-14988-28228,28228
19,16348,19-16348-28228,28228
6331,17233,6331-17233-28237,28237
2213,14739,2213-14739-28237,28237
8627,1919,8627-1919-28228,28228
4010,1919,4010-1919-28228,28228
11826,1919,11826-1919-28228,28228
4975,17226,4975-17226-28228,28228
7871,9447,7871-9447-28228,28228
7541,16348,7541-16348-28228,28228
2336,16620,2336-16620-28228,28228
6191,5997,6191-5997-28228,28228
11218,8364,11218-8364-28228,28228
11570,11080,11570-11080-28237,28237
10339,8364,10339-8364-28228,28228
8769,5665,8769-5665-28237,28237
1284,3493,1284-3493-40959,40959
7382,480,7382-480-28228,28228
11570,480,11570-480-28237,28237
3930,480,3930-480-28228,28228
2566,480,2566-480-28228,28228
1086,9946,1086-9946-28237,28237
4864,8910,4864-8910-28237,28237
2783,2104,2783-2104-28228,28228
1283,13089,1283-13089-28237,28237
9652,2104,9652-2104-28228,28228
4084,2104,4084-2104-28228,28228
146,1494,146-1494-28237,28237
4836,1919,4836-1919-28228,28228
2336,17226,2336-17226-28228,28228
10753,14186,10753-14186-28237,28237
4095,1119,4095-1119-28237,28237
8437,9654,8437-9654-40959,40959
9722,9654,9722-9654-40959,40959
945,1996,945-1996-28228,28228
2313,1996,2313-1996-28228,28228
11561,1996,11561-1996-28228,28228
6451,16676,6451-16676-28228,28228
389,16676,389-16676-28228,28228
11327,1996,11327-1996-28228,28228
9141,2243,9141-2243-28237,28237
7871,12199,7871-12199-28228,28228
7309,6040,7309-6040-28228,28228
6451,8364,6451-8364-28228,28228
6566,11080,6566-11080-28237,28237
1341,11080,1341-11080-28237,28237
7450,11080,7450-11080-28237,28237
11826,15175,11826-15175-28228,28228
8108,9654,8108-9654-40959,40959
9837,9654,9837-9654-40959,40959
5056,9654,5056-9654-40959,40959
4836,2029,4836-2029-28228,28228
6566,6059,6566-6059-28237,28237
5046,14988,5046-14988-28228,28228
1341,6142,1341-6142-28237,28237
10339,14988,10339-14988-28228,28228
1086,6142,1086-6142-28237,28237
5046,2623,5046-2623-28228,28228
10718,2623,10718-2623-28228,28228
5046,4060,5046-4060-28228,28228
3867,7605,3867-7605-28228,28228
2035,2104,2035-2104-28228,28228
8378,13089,8378-13089-28237,28237
2035,14988,2035-14988-28228,28228
11612,12217,11612-12217-28228,28228
10753,15771,10753-15771-28237,28237
9649,4046,9649-4046-28237,28237
1442,16730,1442-16730-28228,28228
9343,15258,9343-15258-28237,28237
10753,13089,10753-13089-28237,28237
8273,10830,8273-10830-28228,28228
9990,3562,9990-3562-28228,28228
192,13774,192-13774-28237,28237
10753,15175,10753-15175-28237,28237
6790,1919,6790-1919-28237,28237
10354,2386,10354-2386-28228,28228
10753,10248,10753-10248-28237,28237
1451,14739,1451-14739-28237,28237
7192,7752,7192-7752-28228,28228
11570,7752,11570-7752-28237,28237
9429,6040,9429-6040-28237,28237
7309,12337,7309-12337-28228,28228
9045,5284,9045-5284-40959,40959
2670,8751,2670-8751-28237,28237
11327,8751,11327-8751-28228,28228
2719,12199,2719-12199-28228,28228
2116,10809,2116-10809-28228,28228
5051,10809,5051-10809-28228,28228
9966,5284,9966-5284-40959,40959
4329,13774,4329-13774-28228,28228
1736,3812,1736-3812-28228,28228
2783,8364,2783-8364-28228,28228
9574,11080,9574-11080-28237,28237
1522,17233,1522-17233-28237,28237
6440,821,6440-821-28228,28228
7068,1494,7068-1494-28228,28228
4391,752,4391-752-28228,28228
6191,16475,6191-16475-28228,28228
11388,16676,11388-16676-28228,28228
1773,16676,1773-16676-28228,28228
11671,15771,11671-15771-28237,28237
8672,15771,8672-15771-28237,28237
3930,2104,3930-2104-28228,28228
8563,1919,8563-1919-28228,28228
2735,11369,2735-11369-28228,28228
7976,1810,7976-1810-8378,8378
4201,1810,4201-1810-8378,8378
10343,1810,10343-1810-8378,8378
9913,1810,9913-1810-8378,8378
4282,1810,4282-1810-8378,8378
7116,1810,7116-1810-8378,8378
9662,1810,9662-1810-8378,8378
6145,1810,6145-1810-8378,8378
10341,1810,10341-1810-8378,8378
614,1810,614-1810-8378,8378
6106,1810,6106-1810-8378,8378
4261,1810,4261-1810-8378,8378
693,1810,693-1810-8378,8378
3508,1810,3508-1810-8378,8378
10535,10537,10535-10537-40958,40958
4334,10537,4334-10537-40958,40958
9799,6151,9799-6151-40958,40958
6657,6151,6657-6151-40958,40958
5188,6151,5188-6151-40958,40958
2309,6151,2309-6151-40958,40958
3961,6151,3961-6151-40958,40958
8208,6151,8208-6151-40958,40958
9492,6151,9492-6151-40958,40958
2643,6151,2643-6151-40958,40958
846,6151,846-6151-40958,40958
9075,6151,9075-6151-40958,40958
5301,6151,5301-6151-40958,40958
9205,6151,9205-6151-40958,40958
7728,6151,7728-6151-40958,40958
7328,6151,7328-6151-40958,40958
10625,15182,10625-15182-8378,8378
1235,15182,1235-15182-8378,8378
53,15182,53-15182-8378,8378
7116,15182,7116-15182-8378,8378
4282,15182,4282-15182-8378,8378
3650,15182,3650-15182-8378,8378
4261,15182,4261-15182-8378,8378
4207,15825,4207-15825-8412,8412
5262,15825,5262-15825-8412,8412
8221,15825,8221-15825-8412,8412
5437,15825,5437-15825-8409,8409
7174,15825,7174-15825-8412,8412
5302,15825,5302-15825-8409,8409
8721,15825,8721-15825-8409,8409
11076,15825,11076-15825-8412,8412
10558,15825,10558-15825-8412,8412
1605,15825,1605-15825-8409,8409
10790,15825,10790-15825-8409,8409
4863,15825,4863-15825-8409,8409
7092,15825,7092-15825-8409,8409
11658,10437,11658-10437-8400,8400
3704,15825,3704-15825-8409,8409
3234,15825,3234-15825-8412,8412
2429,15825,2429-15825-8412,8412
5885,15825,5885-15825-8412,8412
11002,15825,11002-15825-8409,8409
3462,15825,3462-15825-8412,8412
3247,10437,3247-10437-8400,8400
5530,11451,5530-11451-40959,40959
1065,11451,1065-11451-40959,40959
10501,11451,10501-11451-40959,40959
10405,11451,10405-11451-40959,40959
3171,11451,3171-11451-40959,40959
5137,11451,5137-11451-40959,40959
7810,11451,7810-11451-40959,40959
10568,11451,10568-11451-40959,40959
359,1810,359-1810-8378,8378
6057,1810,6057-1810-8378,8378
614,15182,614-15182-8378,8378
6106,15182,6106-15182-8378,8378
693,15182,693-15182-8378,8378
5359,10537,5359-10537-40958,40958
9492,12024,9492-12024-40958,40958
846,12024,846-12024-40958,40958
5188,12024,5188-12024-40958,40958
5359,12024,5359-12024-40958,40958
2309,12024,2309-12024-40958,40958
6766,12024,6766-12024-40958,40958
9799,12024,9799-12024-40958,40958
249,12024,249-12024-40958,40958
8208,12024,8208-12024-40958,40958
5528,12024,5528-12024-40958,40958
6657,12024,6657-12024-40958,40958
9075,12024,9075-12024-40958,40958
3961,12024,3961-12024-40958,40958
10257,12024,10257-12024-40958,40958
4821,12024,4821-12024-40958,40958
1860,12024,1860-12024-40958,40958
5301,12024,5301-12024-40958,40958
7728,12024,7728-12024-40958,40958
10257,5828,10257-5828-8380,8380
5188,5828,5188-5828-8380,8380
249,5828,249-5828-8380,8380
5750,5828,5750-5828-8380,8380
10709,5828,10709-5828-8380,8380
9250,5828,9250-5828-8380,8380
9799,8898,9799-8898-40958,40958
6657,8898,6657-8898-40958,40958
5188,8898,5188-8898-40958,40958
5359,8898,5359-8898-40958,40958
2309,8898,2309-8898-40958,40958
249,8898,249-8898-40958,40958
5301,8898,5301-8898-40958,40958
846,8898,846-8898-40958,40958
3961,8898,3961-8898-40958,40958
9075,8898,9075-8898-40958,40958
5528,8898,5528-8898-40958,40958
7506,8898,7506-8898-40958,40958
1860,8898,1860-8898-40958,40958
7728,8898,7728-8898-40958,40958
6766,8898,6766-8898-40958,40958
4629,8898,4629-8898-40958,40958
4821,8898,4821-8898-40958,40958
5188,4779,5188-4779-40958,40958
2309,4779,2309-4779-40958,40958
6766,4779,6766-4779-40958,40958
9799,4779,9799-4779-40958,40958
5359,4779,5359-4779-40958,40958
9075,4779,9075-4779-40958,40958
7506,4779,7506-4779-40958,40958
1860,4779,1860-4779-40958,40958
7728,4779,7728-4779-40958,40958
4629,4779,4629-4779-40958,40958
3961,4779,3961-4779-40958,40958
249,7052,249-7052-40958,40958
5188,7052,5188-7052-40958,40958
5359,7052,5359-7052-40958,40958
10257,7052,10257-7052-40958,40958
2309,7052,2309-7052-40958,40958
6766,7052,6766-7052-40958,40958
1860,7052,1860-7052-40958,40958
9799,7052,9799-7052-40958,40958
5528,7052,5528-7052-40958,40958
4821,7052,4821-7052-40958,40958
5301,7052,5301-7052-40958,40958
846,7052,846-7052-40958,40958
9075,7052,9075-7052-40958,40958
7728,7052,7728-7052-40958,40958
3961,7052,3961-7052-40958,40958
8208,7052,8208-7052-40958,40958
5188,16878,5188-16878-8380,8380
8208,16878,8208-16878-8380,8380
249,16878,249-16878-8380,8380
10257,16878,10257-16878-8380,8380
2309,16878,2309-16878-8380,8380
10709,16878,10709-16878-8380,8380
1395,16878,1395-16878-8380,8380
4191,16878,4191-16878-8380,8380
5188,13467,5188-13467-40958,40958
9492,13467,9492-13467-40958,40958
249,13467,249-13467-40958,40958
6657,13467,6657-13467-40958,40958
4629,13467,4629-13467-40958,40958
9799,13467,9799-13467-40958,40958
8208,13467,8208-13467-40958,40958
5528,13467,5528-13467-40958,40958
4821,13467,4821-13467-40958,40958
846,13467,846-13467-40958,40958
9075,13467,9075-13467-40958,40958
10709,13467,10709-13467-40958,40958
5301,13467,5301-13467-40958,40958
10257,13467,10257-13467-40958,40958
1860,13467,1860-13467-40958,40958
7728,13467,7728-13467-40958,40958
3961,13467,3961-13467-40958,40958
6766,13467,6766-13467-40958,40958
5359,13467,5359-13467-40958,40958
7506,13467,7506-13467-40958,40958
9800,13467,9800-13467-40958,40958
5811,13467,5811-13467-40958,40958
2309,13467,2309-13467-40958,40958
9205,13467,9205-13467-40958,40958
5188,8764,5188-8764-40958,40958
5359,8764,5359-8764-40958,40958
2309,8764,2309-8764-40958,40958
6766,8764,6766-8764-40958,40958
9799,8764,9799-8764-40958,40958
7158,8764,7158-8764-40958,40958
7728,8764,7728-8764-40958,40958
3961,8764,3961-8764-40958,40958
5301,8608,5301-8608-40958,40958
9799,8608,9799-8608-40958,40958
9492,8608,9492-8608-40958,40958
249,8608,249-8608-40958,40958
846,8608,846-8608-40958,40958
5188,8608,5188-8608-40958,40958
5359,8608,5359-8608-40958,40958
10257,8608,10257-8608-40958,40958
2309,8608,2309-8608-40958,40958
6766,8608,6766-8608-40958,40958
5811,8608,5811-8608-40958,40958
2643,8608,2643-8608-40958,40958
3961,8608,3961-8608-40958,40958
5528,8608,5528-8608-40958,40958
4821,8608,4821-8608-40958,40958
9075,8608,9075-8608-40958,40958
10709,8608,10709-8608-40958,40958
1860,8608,1860-8608-40958,40958
8208,8608,8208-8608-40958,40958
7728,8608,7728-8608-40958,40958
11052,16878,11052-16878-8380,8380
5188,12536,5188-12536-8380,8380
249,12536,249-12536-8380,8380
2309,12536,2309-12536-8380,8380
7303,12536,7303-12536-8380,8380
6439,12536,6439-12536-8380,8380
5635,12536,5635-12536-8380,8380
5445,12536,5445-12536-8380,8380
5245,12536,5245-12536-8380,8380
2671,12536,2671-12536-8380,8380
954,12536,954-12536-8380,8380
10257,12536,10257-12536-8380,8380
3627,12536,3627-12536-8380,8380
9247,12536,9247-12536-8380,8380
2133,12536,2133-12536-8380,8380
3931,12536,3931-12536-8380,8380
53,12536,53-12536-8380,8380
10019,12536,10019-12536-8380,8380
6657,12536,6657-12536-8380,8380
6443,12536,6443-12536-8380,8380
1307,12536,1307-12536-8380,8380
8208,12536,8208-12536-8380,8380
7502,12536,7502-12536-8380,8380
10257,8898,10257-8898-40958,40958
8208,8898,8208-8898-40958,40958
5359,5988,5359-5988-40958,40958
249,5988,249-5988-40958,40958
6657,5988,6657-5988-40958,40958
5188,5988,5188-5988-40958,40958
10257,5988,10257-5988-40958,40958
2309,5988,2309-5988-40958,40958
9799,5988,9799-5988-40958,40958
3961,5988,3961-5988-40958,40958
4821,5988,4821-5988-40958,40958
6766,5988,6766-5988-40958,40958
9075,5988,9075-5988-40958,40958
9492,5988,9492-5988-40958,40958
5301,5988,5301-5988-40958,40958
846,5988,846-5988-40958,40958
10709,5988,10709-5988-40958,40958
8208,5988,8208-5988-40958,40958
7728,5988,7728-5988-40958,40958
1860,5988,1860-5988-40958,40958
9492,12486,9492-12486-40958,40958
249,12486,249-12486-40958,40958
9799,12486,9799-12486-40958,40958
5188,12486,5188-12486-40958,40958
5359,12486,5359-12486-40958,40958
10257,12486,10257-12486-40958,40958
2309,12486,2309-12486-40958,40958
4629,12486,4629-12486-40958,40958
2643,12486,2643-12486-40958,40958
5528,12486,5528-12486-40958,40958
4821,12486,4821-12486-40958,40958
3961,12486,3961-12486-40958,40958
8208,12486,8208-12486-40958,40958
846,12486,846-12486-40958,40958
9075,12486,9075-12486-40958,40958
7506,12486,7506-12486-40958,40958
1860,12486,1860-12486-40958,40958
5811,12486,5811-12486-40958,40958
7728,12486,7728-12486-40958,40958
5301,12486,5301-12486-40958,40958
10709,12486,10709-12486-40958,40958
9800,12486,9800-12486-40958,40958
9205,12486,9205-12486-40958,40958
249,16442,249-16442-40958,40958
6657,16442,6657-16442-40958,40958
5359,16442,5359-16442-40958,40958
10257,16442,10257-16442-40958,40958
2309,16442,2309-16442-40958,40958
9799,16442,9799-16442-40958,40958
2643,16442,2643-16442-40958,40958
3961,16442,3961-16442-40958,40958
5188,16442,5188-16442-40958,40958
846,16442,846-16442-40958,40958
5528,16442,5528-16442-40958,40958
5301,16442,5301-16442-40958,40958
7506,16442,7506-16442-40958,40958
8208,16442,8208-16442-40958,40958
1860,16442,1860-16442-40958,40958
7728,16442,7728-16442-40958,40958
6766,16442,6766-16442-40958,40958
9800,16442,9800-16442-40958,40958
4629,16442,4629-16442-40958,40958
9799,2411,9799-2411-40958,40958
10113,12536,10113-12536-8380,8380
10090,12536,10090-12536-8380,8380
5359,9552,5359-9552-40958,40958
6766,9552,6766-9552-40958,40958
9799,9552,9799-9552-40958,40958
7158,9552,7158-9552-40958,40958
846,9552,846-9552-40958,40958
3512,9552,3512-9552-40958,40958
2643,5988,2643-5988-40958,40958
6766,6776,6766-6776-40958,40958
5359,6776,5359-6776-40958,40958
2309,9552,2309-9552-40958,40958
1860,9552,1860-9552-40958,40958
10709,6151,10709-6151-40958,40958
9250,6151,9250-6151-40958,40958
6080,15788,6080-15788-8380,8380
11683,15788,11683-15788-8380,8380
5309,15788,5309-15788-8380,8380
4926,15788,4926-15788-8380,8380
1395,15788,1395-15788-8380,8380
11167,15788,11167-15788-8380,8380
6142,15788,6142-15788-8380,8380
9799,15788,9799-15788-8380,8380
8432,15788,8432-15788-8380,8380
11817,15788,11817-15788-8380,8380
11698,15788,11698-15788-8380,8380
6657,3721,6657-3721-40958,40958
5188,3721,5188-3721-40958,40958
5359,3721,5359-3721-40958,40958
2309,3721,2309-3721-40958,40958
6766,3721,6766-3721-40958,40958
9799,3721,9799-3721-40958,40958
2643,3721,2643-3721-40958,40958
846,3721,846-3721-40958,40958
9075,3721,9075-3721-40958,40958
5528,3721,5528-3721-40958,40958
5301,3721,5301-3721-40958,40958
7506,3721,7506-3721-40958,40958
1860,3721,1860-3721-40958,40958
7728,3721,7728-3721-40958,40958
3961,3721,3961-3721-40958,40958
5811,3721,5811-3721-40958,40958
10709,6776,10709-6776-40958,40958
9799,6776,9799-6776-40958,40958
3512,6776,3512-6776-40958,40958
7158,6776,7158-6776-40958,40958
11052,650,11052-650-8380,8380
249,650,249-650-8380,8380
10257,650,10257-650-8380,8380
6588,650,6588-650-8380,8380
5188,650,5188-650-8380,8380
6657,650,6657-650-8380,8380
4191,650,4191-650-8380,8380
